id,candidate_id,job_id,prospect,status,current_stage_id,source_id,credited_to_id,recruiter_id,coordinator_id,rejection_reason_id,job_post_id,location_address,applied_at,rejected_at,hired_at,last_activity_at,created_at,updated_at
1479,101479,273,False,rejected,1290,7,9,9,10,7.0,,"Chicago, IL",2024-08-27T00:00:00Z,2024-09-20T00:00:00Z,,2024-11-11T00:00:00Z,2024-08-25T04:00:00Z,2024-11-23T00:00:00Z
1480,101480,188,False,rejected,794,20,7,7,6,4.0,,"Rockford, IL",2025-03-24T00:00:00Z,2025-04-24T00:00:00Z,,2025-05-08T00:00:00Z,2025-03-22T06:00:00Z,2025-05-27T00:00:00Z
1481,101481,328,False,rejected,880,1,7,7,6,7.0,,"Fort Wayne, IN",2025-08-03T00:00:00Z,2025-09-30T00:00:00Z,,2025-09-27T00:00:00Z,2025-08-02T13:00:00Z,2025-10-08T00:00:00Z
1482,101482,95,False,rejected,810,6,9,9,10,2.0,,"Indianapolis, IN",2024-12-16T00:00:00Z,2025-02-07T00:00:00Z,,2025-01-29T00:00:00Z,2024-12-14T23:00:00Z,2025-02-08T00:00:00Z
1483,101483,306,False,converted,413,11,7,7,10,,,"Grand Rapids, MI",2025-03-21T00:00:00Z,,,2025-05-22T00:00:00Z,2025-03-20T09:00:00Z,2025-06-04T00:00:00Z
1484,101484,47,False,active,29,16,9,9,6,,,"Rockford, IL",2025-04-28T00:00:00Z,,,2025-06-17T00:00:00Z,2025-04-26T00:00:00Z,2025-07-09T00:00:00Z
1485,101485,224,False,rejected,601,11,9,9,6,7.0,,"Ann Arbor, MI",2025-08-12T00:00:00Z,2025-08-22T00:00:00Z,,2025-08-17T00:00:00Z,2025-08-11T12:00:00Z,2025-09-05T00:00:00Z
1486,101486,254,False,rejected,1568,32,1,1,2,7.0,,"Madison, WI",2025-03-24T00:00:00Z,2025-05-06T00:00:00Z,,2025-06-15T00:00:00Z,2025-03-22T07:00:00Z,2025-07-10T00:00:00Z
1487,101487,60,False,active,44,11,7,7,2,,,"Green Bay, WI",2025-09-08T00:00:00Z,,,2025-12-13T00:00:00Z,2025-09-06T12:00:00Z,2026-01-08T00:00:00Z
1488,101488,154,False,active,541,25,9,9,10,,,"Madison, WI",2025-05-05T00:00:00Z,,,2025-07-16T00:00:00Z,2025-05-03T22:00:00Z,2025-07-29T00:00:00Z
1489,101489,234,False,active,862,5,5,5,2,,,"Detroit, MI",2024-12-04T00:00:00Z,,,2025-01-12T00:00:00Z,2024-12-02T19:00:00Z,2025-01-31T00:00:00Z
1490,101490,223,False,rejected,318,17,9,9,10,7.0,,"Detroit, MI",2024-01-10T00:00:00Z,2024-03-08T00:00:00Z,,2024-03-28T00:00:00Z,2024-01-09T07:00:00Z,2024-04-06T00:00:00Z
1491,101491,176,False,active,786,9,9,9,2,,,"Detroit, MI",2025-06-28T00:00:00Z,,,2025-07-07T00:00:00Z,2025-06-27T06:00:00Z,2025-07-13T00:00:00Z
1492,101492,161,False,rejected,181,2,9,9,10,5.0,,"Fort Wayne, IN",2025-10-12T00:00:00Z,2025-11-23T00:00:00Z,,2026-02-09T00:00:00Z,2025-10-11T03:00:00Z,2026-03-08T00:00:00Z
1493,101493,139,False,active,1189,16,7,7,2,,,"Ann Arbor, MI",2024-01-29T00:00:00Z,,,2024-04-20T00:00:00Z,2024-01-28T10:00:00Z,2024-05-20T00:00:00Z
1494,101494,219,False,hired,1250,14,9,9,6,,,"Ann Arbor, MI",2024-12-07T00:00:00Z,,2025-01-12T00:00:00Z,2024-12-30T00:00:00Z,2024-12-05T01:00:00Z,2025-01-02T00:00:00Z
1495,101495,146,False,active,1395,13,9,9,10,,,"Fort Wayne, IN",2025-10-23T00:00:00Z,,,2025-10-27T00:00:00Z,2025-10-22T22:00:00Z,2025-11-06T00:00:00Z
1496,101496,219,False,active,408,1,7,7,10,,,"Peoria, IL",2025-03-29T00:00:00Z,,,2025-05-05T00:00:00Z,2025-03-28T17:00:00Z,2025-05-31T00:00:00Z
1497,101497,30,False,rejected,1396,1,7,7,2,3.0,,"Chicago, IL",2024-07-01T00:00:00Z,2024-08-13T00:00:00Z,,2024-07-06T00:00:00Z,2024-06-29T16:00:00Z,2024-07-12T00:00:00Z
1498,101498,82,False,rejected,342,18,1,1,2,8.0,,"Rockford, IL",2024-01-17T00:00:00Z,2024-02-28T00:00:00Z,,2024-02-23T00:00:00Z,2024-01-16T15:00:00Z,2024-03-19T00:00:00Z
1499,101499,101,False,rejected,651,14,5,5,6,6.0,,"Fort Wayne, IN",2025-07-22T00:00:00Z,2025-09-08T00:00:00Z,,2025-10-02T00:00:00Z,2025-07-20T09:00:00Z,2025-10-22T00:00:00Z
1500,101500,208,False,rejected,1494,25,1,1,10,3.0,,"Ann Arbor, MI",2025-11-06T00:00:00Z,2025-12-24T00:00:00Z,,2026-01-18T00:00:00Z,2025-11-04T10:00:00Z,2026-02-10T00:00:00Z
1501,101501,9,False,active,192,2,5,5,6,,,"South Bend, IN",2025-09-01T00:00:00Z,,,2025-11-24T00:00:00Z,2025-08-31T20:00:00Z,2025-11-26T00:00:00Z
1502,101502,288,False,active,1292,32,7,7,10,,,"Rockford, IL",2025-11-12T00:00:00Z,,,2025-12-12T00:00:00Z,2025-11-11T20:00:00Z,2026-01-11T00:00:00Z
1503,101503,238,False,active,1444,25,9,9,6,,,"Chicago, IL",2024-07-29T00:00:00Z,,,2024-10-08T00:00:00Z,2024-07-27T14:00:00Z,2024-10-26T00:00:00Z
1504,101504,136,False,rejected,1146,23,1,1,10,1.0,,"Fort Wayne, IN",2025-01-12T00:00:00Z,2025-01-15T00:00:00Z,,2025-01-18T00:00:00Z,2025-01-10T06:00:00Z,2025-01-31T00:00:00Z
1505,101505,154,False,converted,1023,2,7,7,2,,,"Detroit, MI",2024-05-04T00:00:00Z,,,2024-06-25T00:00:00Z,2024-05-02T09:00:00Z,2024-07-12T00:00:00Z
1506,101506,262,False,active,1098,10,5,5,10,,,"Rockford, IL",2024-04-28T00:00:00Z,,,2024-05-20T00:00:00Z,2024-04-27T22:00:00Z,2024-06-01T00:00:00Z
1507,101507,245,False,active,936,13,7,7,2,,,"Grand Rapids, MI",2024-10-01T00:00:00Z,,,2024-10-24T00:00:00Z,2024-09-30T14:00:00Z,2024-10-30T00:00:00Z
1508,101508,184,False,hired,471,20,5,5,10,,,"Rockford, IL",2025-01-07T00:00:00Z,,2025-03-11T00:00:00Z,2025-03-17T00:00:00Z,2025-01-06T23:00:00Z,2025-04-15T00:00:00Z
1509,101509,224,False,rejected,1087,29,5,5,10,1.0,,"Ann Arbor, MI",2024-05-17T00:00:00Z,2024-06-26T00:00:00Z,,2024-08-03T00:00:00Z,2024-05-16T01:00:00Z,2024-08-07T00:00:00Z
1510,101510,57,False,hired,467,1,9,9,10,,,"Fort Wayne, IN",2025-03-22T00:00:00Z,,2025-06-06T00:00:00Z,2025-07-19T00:00:00Z,2025-03-20T20:00:00Z,2025-07-30T00:00:00Z
1511,101511,76,False,active,339,17,1,1,10,,,"Detroit, MI",2025-08-19T00:00:00Z,,,2025-11-26T00:00:00Z,2025-08-18T20:00:00Z,2025-12-24T00:00:00Z
1512,101512,233,False,rejected,909,13,7,7,2,2.0,,"Madison, WI",2024-06-03T00:00:00Z,2024-07-05T00:00:00Z,,2024-10-01T00:00:00Z,2024-06-01T12:00:00Z,2024-10-15T00:00:00Z
1513,101513,185,False,hired,1180,33,5,5,10,,,"Detroit, MI",2025-10-19T00:00:00Z,,2025-12-11T00:00:00Z,2026-02-09T00:00:00Z,2025-10-17T06:00:00Z,2026-03-02T00:00:00Z
1514,101514,220,False,hired,716,17,5,5,10,,,"Grand Rapids, MI",2025-02-13T00:00:00Z,,2025-03-30T00:00:00Z,2025-03-31T00:00:00Z,2025-02-11T04:00:00Z,2025-04-11T00:00:00Z
1515,101515,183,False,rejected,189,18,1,1,2,3.0,,"Madison, WI",2024-01-15T00:00:00Z,2024-03-09T00:00:00Z,,2024-03-09T00:00:00Z,2024-01-13T06:00:00Z,2024-04-02T00:00:00Z
1516,101516,166,False,active,1305,13,1,1,10,,,"South Bend, IN",2024-03-11T00:00:00Z,,,2024-05-20T00:00:00Z,2024-03-10T02:00:00Z,2024-05-22T00:00:00Z
1517,101517,110,False,hired,318,10,9,9,10,,,"Fort Wayne, IN",2024-11-17T00:00:00Z,,2024-12-07T00:00:00Z,2024-12-21T00:00:00Z,2024-11-15T17:00:00Z,2024-12-28T00:00:00Z
1518,101518,1,False,hired,1163,23,5,5,2,,,"Chicago, IL",2025-05-21T00:00:00Z,,2025-08-15T00:00:00Z,2025-07-16T00:00:00Z,2025-05-19T14:00:00Z,2025-08-04T00:00:00Z
1519,101519,45,False,active,259,13,9,9,10,,,"Milwaukee, WI",2025-07-02T00:00:00Z,,,2025-10-26T00:00:00Z,2025-06-30T04:00:00Z,2025-11-02T00:00:00Z
1520,101520,113,False,active,272,22,5,5,6,,,"Indianapolis, IN",2025-03-28T00:00:00Z,,,2025-07-11T00:00:00Z,2025-03-26T05:00:00Z,2025-07-23T00:00:00Z
1521,101521,56,False,active,892,29,5,5,10,,,"Fort Wayne, IN",2024-07-15T00:00:00Z,,,2024-08-30T00:00:00Z,2024-07-13T05:00:00Z,2024-09-16T00:00:00Z
1522,101522,40,False,rejected,859,15,7,7,2,8.0,,"Rockford, IL",2025-07-02T00:00:00Z,2025-08-25T00:00:00Z,,2025-08-24T00:00:00Z,2025-07-01T01:00:00Z,2025-09-15T00:00:00Z
1523,101523,253,False,rejected,858,11,9,9,6,1.0,,"Chicago, IL",2024-04-13T00:00:00Z,2024-06-05T00:00:00Z,,2024-05-27T00:00:00Z,2024-04-11T00:00:00Z,2024-06-17T00:00:00Z
1524,101524,173,False,active,987,17,1,1,2,,,"Chicago, IL",2024-04-03T00:00:00Z,,,2024-07-18T00:00:00Z,2024-04-02T08:00:00Z,2024-07-21T00:00:00Z
1525,101525,153,False,rejected,906,21,9,9,10,6.0,,"Ann Arbor, MI",2024-07-04T00:00:00Z,2024-08-17T00:00:00Z,,2024-10-10T00:00:00Z,2024-07-02T02:00:00Z,2024-11-02T00:00:00Z
1526,101526,242,False,rejected,746,1,1,1,6,6.0,,"Fort Wayne, IN",2024-08-26T00:00:00Z,2024-10-16T00:00:00Z,,2024-12-01T00:00:00Z,2024-08-24T20:00:00Z,2024-12-27T00:00:00Z
1527,101527,169,False,active,1278,32,1,1,6,,,"Detroit, MI",2025-11-15T00:00:00Z,,,2025-12-05T00:00:00Z,2025-11-14T18:00:00Z,2025-12-29T00:00:00Z
1528,101528,236,False,rejected,44,6,9,9,2,8.0,,"Chicago, IL",2024-10-05T00:00:00Z,2024-12-01T00:00:00Z,,2024-10-20T00:00:00Z,2024-10-03T21:00:00Z,2024-10-23T00:00:00Z
1529,101529,186,False,rejected,1568,14,9,9,10,6.0,,"Grand Rapids, MI",2024-09-06T00:00:00Z,2024-09-12T00:00:00Z,,2024-11-30T00:00:00Z,2024-09-04T07:00:00Z,2024-12-11T00:00:00Z
1530,101530,146,False,converted,545,18,9,9,2,,,"Chicago, IL",2024-08-15T00:00:00Z,,,2024-10-18T00:00:00Z,2024-08-13T05:00:00Z,2024-11-08T00:00:00Z
1531,101531,252,False,converted,99,10,9,9,10,,,"Grand Rapids, MI",2024-10-09T00:00:00Z,,,2024-10-30T00:00:00Z,2024-10-08T07:00:00Z,2024-10-30T00:00:00Z
1532,101532,20,False,active,373,15,9,9,10,,,"Indianapolis, IN",2025-10-18T00:00:00Z,,,2026-01-02T00:00:00Z,2025-10-16T05:00:00Z,2026-01-23T00:00:00Z
1533,101533,135,False,active,1564,29,1,1,6,,,"Chicago, IL",2025-08-02T00:00:00Z,,,2025-08-25T00:00:00Z,2025-08-01T14:00:00Z,2025-08-26T00:00:00Z
1534,101534,157,False,rejected,308,17,7,7,10,5.0,,"Madison, WI",2025-02-07T00:00:00Z,2025-03-02T00:00:00Z,,2025-02-10T00:00:00Z,2025-02-06T02:00:00Z,2025-02-18T00:00:00Z
1535,101535,147,False,active,102,26,1,1,6,,,"Madison, WI",2024-11-01T00:00:00Z,,,2024-12-20T00:00:00Z,2024-10-30T09:00:00Z,2025-01-16T00:00:00Z
1536,101536,166,False,active,576,19,9,9,6,,,"Ann Arbor, MI",2024-02-10T00:00:00Z,,,2024-04-02T00:00:00Z,2024-02-09T12:00:00Z,2024-04-30T00:00:00Z
1537,101537,26,False,rejected,430,24,9,9,2,2.0,,"Rockford, IL",2024-09-06T00:00:00Z,2024-10-02T00:00:00Z,,2024-11-09T00:00:00Z,2024-09-04T21:00:00Z,2024-12-08T00:00:00Z
1538,101538,94,False,active,1262,21,5,5,2,,,"Grand Rapids, MI",2025-08-05T00:00:00Z,,,2025-08-07T00:00:00Z,2025-08-03T08:00:00Z,2025-09-04T00:00:00Z
1539,101539,191,False,rejected,666,11,7,7,10,7.0,,"Detroit, MI",2024-06-17T00:00:00Z,2024-07-26T00:00:00Z,,2024-09-27T00:00:00Z,2024-06-15T13:00:00Z,2024-10-16T00:00:00Z
1540,101540,322,False,hired,1395,24,9,9,2,,,"Detroit, MI",2024-04-23T00:00:00Z,,2024-07-12T00:00:00Z,2024-08-21T00:00:00Z,2024-04-21T01:00:00Z,2024-08-22T00:00:00Z
1541,101541,236,False,rejected,959,7,1,1,2,1.0,,"Madison, WI",2025-01-14T00:00:00Z,2025-03-15T00:00:00Z,,2025-04-22T00:00:00Z,2025-01-13T23:00:00Z,2025-04-22T00:00:00Z
1542,101542,149,False,active,192,11,7,7,2,,,"Fort Wayne, IN",2025-05-01T00:00:00Z,,,2025-06-22T00:00:00Z,2025-04-29T00:00:00Z,2025-07-17T00:00:00Z
1543,101543,102,False,active,735,1,7,7,6,,,"Madison, WI",2025-09-09T00:00:00Z,,,2025-11-26T00:00:00Z,2025-09-08T09:00:00Z,2025-12-02T00:00:00Z
1544,101544,67,False,active,60,28,7,7,10,,,"Green Bay, WI",2025-06-02T00:00:00Z,,,2025-09-11T00:00:00Z,2025-05-31T22:00:00Z,2025-09-25T00:00:00Z
1545,101545,142,False,rejected,87,22,1,1,10,2.0,,"Ann Arbor, MI",2025-10-16T00:00:00Z,2025-11-16T00:00:00Z,,2026-01-30T00:00:00Z,2025-10-14T09:00:00Z,2026-02-16T00:00:00Z
1546,101546,166,False,active,263,33,5,5,6,,,"Indianapolis, IN",2024-03-04T00:00:00Z,,,2024-04-07T00:00:00Z,2024-03-02T04:00:00Z,2024-05-02T00:00:00Z
1547,101547,192,False,rejected,1089,13,7,7,2,3.0,,"Ann Arbor, MI",2025-01-13T00:00:00Z,2025-02-11T00:00:00Z,,2025-03-27T00:00:00Z,2025-01-12T16:00:00Z,2025-04-02T00:00:00Z
1548,101548,184,False,active,372,5,9,9,2,,,"South Bend, IN",2024-07-14T00:00:00Z,,,2024-09-01T00:00:00Z,2024-07-13T08:00:00Z,2024-09-03T00:00:00Z
1549,101549,247,False,active,936,25,5,5,10,,,"Grand Rapids, MI",2024-12-15T00:00:00Z,,,2025-04-03T00:00:00Z,2024-12-14T00:00:00Z,2025-04-27T00:00:00Z
1550,101550,189,False,hired,275,31,1,1,2,,,"Green Bay, WI",2025-06-16T00:00:00Z,,2025-09-04T00:00:00Z,2025-09-25T00:00:00Z,2025-06-14T12:00:00Z,2025-10-07T00:00:00Z
1551,101551,41,False,rejected,408,10,5,5,2,4.0,,"Milwaukee, WI",2024-05-18T00:00:00Z,2024-06-16T00:00:00Z,,2024-05-26T00:00:00Z,2024-05-16T17:00:00Z,2024-05-30T00:00:00Z
1552,101552,151,False,active,762,18,5,5,6,,,"Grand Rapids, MI",2024-03-29T00:00:00Z,,,2024-04-21T00:00:00Z,2024-03-27T19:00:00Z,2024-04-23T00:00:00Z
1553,101553,63,False,converted,858,20,9,9,10,,,"Grand Rapids, MI",2024-03-24T00:00:00Z,,,2024-05-27T00:00:00Z,2024-03-23T09:00:00Z,2024-06-10T00:00:00Z
1554,101554,6,False,converted,1353,13,7,7,2,,,"Peoria, IL",2024-11-13T00:00:00Z,,,2024-11-29T00:00:00Z,2024-11-11T13:00:00Z,2024-12-04T00:00:00Z
1555,101555,161,False,hired,342,13,9,9,6,,,"Rockford, IL",2025-02-05T00:00:00Z,,2025-03-21T00:00:00Z,2025-02-12T00:00:00Z,2025-02-03T13:00:00Z,2025-02-23T00:00:00Z
1556,101556,321,False,active,29,19,1,1,2,,,"Detroit, MI",2024-05-15T00:00:00Z,,,2024-06-10T00:00:00Z,2024-05-13T07:00:00Z,2024-07-08T00:00:00Z
1557,101557,204,False,rejected,1298,25,7,7,10,7.0,,"Green Bay, WI",2024-12-03T00:00:00Z,2024-12-16T00:00:00Z,,2025-03-12T00:00:00Z,2024-12-01T17:00:00Z,2025-04-05T00:00:00Z
1558,101558,123,False,rejected,1087,23,7,7,2,4.0,,"Milwaukee, WI",2025-11-26T00:00:00Z,2025-12-15T00:00:00Z,,2026-01-03T00:00:00Z,2025-11-25T16:00:00Z,2026-01-30T00:00:00Z
1559,101559,6,False,rejected,651,17,9,9,10,7.0,,"Milwaukee, WI",2024-08-16T00:00:00Z,2024-08-23T00:00:00Z,,2024-12-07T00:00:00Z,2024-08-14T13:00:00Z,2024-12-15T00:00:00Z
1560,101560,163,False,active,471,7,5,5,6,,,"South Bend, IN",2024-06-05T00:00:00Z,,,2024-07-31T00:00:00Z,2024-06-04T13:00:00Z,2024-08-14T00:00:00Z
1561,101561,73,False,active,65,20,9,9,6,,,"Madison, WI",2025-09-07T00:00:00Z,,,2025-09-23T00:00:00Z,2025-09-06T02:00:00Z,2025-10-03T00:00:00Z
1562,101562,130,False,active,181,26,7,7,2,,,"Rockford, IL",2024-01-23T00:00:00Z,,,2024-03-01T00:00:00Z,2024-01-22T04:00:00Z,2024-03-23T00:00:00Z
1563,101563,145,False,hired,1495,33,7,7,6,,,"Milwaukee, WI",2024-08-05T00:00:00Z,,2024-08-24T00:00:00Z,2024-08-28T00:00:00Z,2024-08-03T19:00:00Z,2024-08-29T00:00:00Z
1564,101564,105,False,active,1371,33,9,9,10,,,"Madison, WI",2024-10-31T00:00:00Z,,,2025-02-16T00:00:00Z,2024-10-30T06:00:00Z,2025-02-27T00:00:00Z
1565,101565,196,False,rejected,1180,4,7,7,2,2.0,,"South Bend, IN",2025-08-23T00:00:00Z,2025-10-02T00:00:00Z,,2025-10-13T00:00:00Z,2025-08-21T16:00:00Z,2025-11-09T00:00:00Z
1566,101566,185,False,active,805,2,9,9,2,,,"Ann Arbor, MI",2025-02-20T00:00:00Z,,,2025-06-04T00:00:00Z,2025-02-19T00:00:00Z,2025-06-16T00:00:00Z
1567,101567,31,False,rejected,652,25,1,1,10,4.0,,"Indianapolis, IN",2025-09-26T00:00:00Z,2025-10-04T00:00:00Z,,2026-01-24T00:00:00Z,2025-09-24T08:00:00Z,2026-02-03T00:00:00Z
1568,101568,20,False,active,930,31,7,7,10,,,"Madison, WI",2024-10-28T00:00:00Z,,,2024-11-07T00:00:00Z,2024-10-27T07:00:00Z,2024-11-17T00:00:00Z
1569,101569,277,False,active,303,7,5,5,2,,,"Milwaukee, WI",2024-10-30T00:00:00Z,,,2025-02-06T00:00:00Z,2024-10-28T16:00:00Z,2025-02-22T00:00:00Z
1570,101570,42,False,rejected,72,8,7,7,10,6.0,,"Green Bay, WI",2024-11-11T00:00:00Z,2025-01-10T00:00:00Z,,2024-12-08T00:00:00Z,2024-11-10T19:00:00Z,2025-01-02T00:00:00Z
1571,101571,7,False,active,733,32,5,5,10,,,"Detroit, MI",2024-12-09T00:00:00Z,,,2025-04-08T00:00:00Z,2024-12-08T15:00:00Z,2025-05-05T00:00:00Z
1572,101572,255,False,active,1078,25,5,5,10,,,"Detroit, MI",2024-11-06T00:00:00Z,,,2025-01-19T00:00:00Z,2024-11-04T02:00:00Z,2025-02-11T00:00:00Z
1573,101573,261,False,rejected,399,11,9,9,2,7.0,,"Rockford, IL",2024-11-23T00:00:00Z,2024-11-30T00:00:00Z,,2025-03-01T00:00:00Z,2024-11-21T19:00:00Z,2025-03-17T00:00:00Z
1574,101574,221,False,active,1250,25,9,9,2,,,"Green Bay, WI",2024-09-22T00:00:00Z,,,2024-11-27T00:00:00Z,2024-09-21T11:00:00Z,2024-12-23T00:00:00Z
1575,101575,315,False,active,447,32,5,5,6,,,"Madison, WI",2024-06-25T00:00:00Z,,,2024-09-12T00:00:00Z,2024-06-24T15:00:00Z,2024-10-07T00:00:00Z
1576,101576,31,False,active,1283,5,5,5,6,,,"Fort Wayne, IN",2025-08-30T00:00:00Z,,,2025-10-27T00:00:00Z,2025-08-29T02:00:00Z,2025-11-23T00:00:00Z
1577,101577,281,False,rejected,1016,30,5,5,10,2.0,,"Detroit, MI",2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,,2025-08-25T00:00:00Z,2025-05-10T04:00:00Z,2025-09-02T00:00:00Z
1578,101578,160,False,rejected,66,19,1,1,10,3.0,,"South Bend, IN",2025-10-26T00:00:00Z,2025-12-20T00:00:00Z,,2025-10-27T00:00:00Z,2025-10-25T00:00:00Z,2025-11-17T00:00:00Z
1579,101579,201,False,active,794,20,1,1,2,,,"South Bend, IN",2025-06-29T00:00:00Z,,,2025-10-03T00:00:00Z,2025-06-28T11:00:00Z,2025-10-23T00:00:00Z
1580,101580,235,False,rejected,1291,25,7,7,2,6.0,,"Grand Rapids, MI",2024-02-08T00:00:00Z,2024-03-27T00:00:00Z,,2024-05-03T00:00:00Z,2024-02-07T11:00:00Z,2024-05-23T00:00:00Z
1581,101581,26,False,active,64,26,7,7,10,,,"Peoria, IL",2025-04-10T00:00:00Z,,,2025-06-21T00:00:00Z,2025-04-08T05:00:00Z,2025-07-19T00:00:00Z
1582,101582,173,False,rejected,721,4,1,1,2,5.0,,"Ann Arbor, MI",2025-04-02T00:00:00Z,2025-04-23T00:00:00Z,,2025-04-08T00:00:00Z,2025-04-01T23:00:00Z,2025-04-18T00:00:00Z
1583,101583,144,False,rejected,1535,33,1,1,6,1.0,,"Fort Wayne, IN",2024-04-11T00:00:00Z,2024-05-07T00:00:00Z,,2024-04-27T00:00:00Z,2024-04-10T19:00:00Z,2024-05-20T00:00:00Z
1584,101584,132,False,rejected,308,12,5,5,10,2.0,,"Detroit, MI",2025-12-27T00:00:00Z,2025-12-29T00:00:00Z,,2026-02-15T00:00:00Z,2025-12-26T23:00:00Z,2026-03-06T00:00:00Z
1585,101585,154,False,rejected,907,28,5,5,2,4.0,,"Detroit, MI",2024-05-27T00:00:00Z,2024-06-30T00:00:00Z,,2024-07-17T00:00:00Z,2024-05-25T18:00:00Z,2024-08-07T00:00:00Z
1586,101586,135,False,active,809,15,9,9,6,,,"Fort Wayne, IN",2024-02-09T00:00:00Z,,,2024-03-13T00:00:00Z,2024-02-08T07:00:00Z,2024-04-04T00:00:00Z
1587,101587,242,False,hired,905,16,9,9,2,,,"Fort Wayne, IN",2024-08-24T00:00:00Z,,2024-10-04T00:00:00Z,2024-12-17T00:00:00Z,2024-08-22T02:00:00Z,2024-12-26T00:00:00Z
1588,101588,10,False,active,106,10,5,5,6,,,"Ann Arbor, MI",2025-11-16T00:00:00Z,,,2026-01-23T00:00:00Z,2025-11-15T20:00:00Z,2026-01-26T00:00:00Z
1589,101589,174,False,rejected,897,31,1,1,2,7.0,,"Peoria, IL",2025-09-03T00:00:00Z,2025-09-06T00:00:00Z,,2025-10-05T00:00:00Z,2025-09-01T05:00:00Z,2025-10-17T00:00:00Z
1590,101590,194,False,active,17,26,7,7,6,,,"Fort Wayne, IN",2024-12-16T00:00:00Z,,,2025-02-25T00:00:00Z,2024-12-14T03:00:00Z,2025-03-11T00:00:00Z
1591,101591,66,False,rejected,267,16,9,9,6,4.0,,"South Bend, IN",2024-02-15T00:00:00Z,2024-03-29T00:00:00Z,,2024-05-02T00:00:00Z,2024-02-14T08:00:00Z,2024-05-13T00:00:00Z
1592,101592,192,False,active,1446,3,9,9,2,,,"Milwaukee, WI",2024-02-12T00:00:00Z,,,2024-03-20T00:00:00Z,2024-02-10T08:00:00Z,2024-04-19T00:00:00Z
1593,101593,135,False,rejected,142,27,1,1,10,2.0,,"Chicago, IL",2024-04-11T00:00:00Z,2024-04-20T00:00:00Z,,2024-06-19T00:00:00Z,2024-04-09T13:00:00Z,2024-07-11T00:00:00Z
1594,101594,73,False,rejected,680,6,7,7,6,6.0,,"South Bend, IN",2025-01-07T00:00:00Z,2025-02-18T00:00:00Z,,2025-04-29T00:00:00Z,2025-01-05T15:00:00Z,2025-05-13T00:00:00Z
1595,101595,253,False,active,959,2,7,7,2,,,"Green Bay, WI",2025-09-26T00:00:00Z,,,2025-11-29T00:00:00Z,2025-09-24T07:00:00Z,2025-12-14T00:00:00Z
1596,101596,254,False,rejected,690,25,7,7,2,1.0,,"Fort Wayne, IN",2024-05-07T00:00:00Z,2024-06-05T00:00:00Z,,2024-07-30T00:00:00Z,2024-05-05T07:00:00Z,2024-08-15T00:00:00Z
1597,101597,196,False,rejected,762,8,7,7,10,1.0,,"Rockford, IL",2024-11-15T00:00:00Z,2025-01-02T00:00:00Z,,2025-01-25T00:00:00Z,2024-11-14T01:00:00Z,2025-01-25T00:00:00Z
1598,101598,272,False,rejected,4,16,5,5,6,5.0,,"Rockford, IL",2024-02-10T00:00:00Z,2024-02-21T00:00:00Z,,2024-05-08T00:00:00Z,2024-02-08T04:00:00Z,2024-05-13T00:00:00Z
1599,101599,65,False,active,1198,4,5,5,10,,,"Fort Wayne, IN",2024-02-05T00:00:00Z,,,2024-05-09T00:00:00Z,2024-02-04T03:00:00Z,2024-06-07T00:00:00Z
1600,101600,1,False,rejected,192,23,7,7,10,3.0,,"Ann Arbor, MI",2024-09-30T00:00:00Z,2024-10-19T00:00:00Z,,2024-10-20T00:00:00Z,2024-09-29T06:00:00Z,2024-10-22T00:00:00Z
1601,101601,189,False,active,46,17,5,5,2,,,"Ann Arbor, MI",2025-11-20T00:00:00Z,,,2025-12-16T00:00:00Z,2025-11-19T22:00:00Z,2026-01-01T00:00:00Z
1602,101602,14,False,active,952,6,1,1,2,,,"Ann Arbor, MI",2025-09-17T00:00:00Z,,,2025-12-02T00:00:00Z,2025-09-15T01:00:00Z,2025-12-17T00:00:00Z
1603,101603,131,False,rejected,683,3,7,7,10,4.0,,"Milwaukee, WI",2025-07-10T00:00:00Z,2025-07-18T00:00:00Z,,2025-09-08T00:00:00Z,2025-07-09T00:00:00Z,2025-09-21T00:00:00Z
1604,101604,16,False,rejected,952,28,1,1,2,1.0,,"Indianapolis, IN",2024-02-29T00:00:00Z,2024-03-14T00:00:00Z,,2024-06-02T00:00:00Z,2024-02-28T10:00:00Z,2024-06-19T00:00:00Z
1605,101605,295,False,rejected,1015,24,1,1,10,2.0,,"Peoria, IL",2025-02-12T00:00:00Z,2025-02-20T00:00:00Z,,2025-05-31T00:00:00Z,2025-02-10T18:00:00Z,2025-06-16T00:00:00Z
1606,101606,153,False,active,1262,16,5,5,2,,,"Milwaukee, WI",2025-02-22T00:00:00Z,,,2025-03-18T00:00:00Z,2025-02-21T02:00:00Z,2025-03-29T00:00:00Z
1607,101607,122,False,rejected,372,26,9,9,2,1.0,,"Peoria, IL",2024-10-23T00:00:00Z,2024-11-05T00:00:00Z,,2025-01-11T00:00:00Z,2024-10-22T00:00:00Z,2025-01-22T00:00:00Z
1608,101608,274,False,rejected,1345,1,1,1,2,8.0,,"Rockford, IL",2024-02-17T00:00:00Z,2024-03-23T00:00:00Z,,2024-05-12T00:00:00Z,2024-02-15T08:00:00Z,2024-05-28T00:00:00Z
