cust_id,Segment_Name,Risk_Tier,Customer_Health_Score,Total_Spend,Recency_Days,Frequency_Visits,total_sessions,churn_probability,nps_score,tier_status,points_balance,primary_complaint,enrollment_date
L-62709,Tech Frustrated,Healthy,71.444,1146.0,13,33,13,0.4277999999999999,7,Base,600,Price_Perception,1/5/2023
L-62726,Digital Ghost,Watchlist,43.828,1585.5,9,31,0,0.3086,7,Silver,1779,,7/20/2023
L-62743,Loyalty Hoarder,Healthy,76.976,1428.0,14,30,30,0.1512,7,Base,2388,,2/7/2024
L-62759,Digital Ghost,Critical,30.918,381.5,17,24,0,0.9541,1,Base,2084,App_Technical_Issue,7/5/2024
L-62774,Digital Ghost,Critical,35.172,1135.5,0,29,0,0.7414,7,Base,1664,,8/20/2023
L-62776,Digital Ghost,Watchlist,45.256,701.5,3,29,0,0.2372,7,Silver,1234,,8/30/2024
L-62789,Fading Champion,Healthy,73.788,242.5,27,24,30,0.3106,7,Silver,1319,,9/15/2024
L-62792,Loyalty Hoarder,Watchlist,45.548,495.0,8,15,0,0.2226,7,Silver,2154,,7/22/2024
L-62794,Standard Active,Watchlist,49.7,859.5,0,35,5,0.765,7,Gold,1275,,7/5/2023
L-62856,Tech Frustrated,Healthy,75.81,990.0,2,30,22,0.2095,7,Base,1740,,9/6/2024
L-62897,Price Sensitive,Watchlist,54.066,523.5,2,22,3,0.2467,7,Base,509,Price_Perception,8/3/2024
L-62925,Digital Ghost,Watchlist,44.02,217.0,17,20,0,0.299,7,Base,634,,7/6/2023
L-62939,Loyalty Hoarder,Healthy,74.488,943.0,0,17,21,0.2756,7,Silver,2015,,10/13/2024
L-62966,Standard Active,Watchlist,56.608,1108.5,3,23,4,0.2696,7,Base,1541,,6/7/2023
L-62969,Tech Frustrated,Healthy,79.33,680.5,18,27,23,0.0335,7,Silver,1243,,8/21/2024
L-62984,Tech Frustrated,Healthy,78.016,409.5,2,32,31,0.0992,7,Base,623,,7/29/2023
L-62991,Digital Ghost,Watchlist,45.682,1265.5,5,25,0,0.2159,7,Silver,157,,5/29/2024
L-63000,Tech Frustrated,Healthy,77.798,696.5,7,30,16,0.1101,7,Base,306,,4/26/2024
L-63009,Tech Frustrated,Healthy,79.688,746.0,20,42,18,0.0156,7,Silver,1071,,3/30/2024
L-63029,Standard Active,Watchlist,65.02199999999999,1564.0,4,28,11,0.7489,7,Silver,814,,4/25/2024
L-63051,Standard Active,Healthy,74.374,971.0,2,24,17,0.2813,7,Base,1539,,3/22/2023
L-63058,Digital Ghost,Watchlist,40.136,978.5,9,26,0,0.4932,5,Base,1498,Out_of_Stock,12/5/2023
L-63064,Loyalty Hoarder,Healthy,76.194,1102.5,13,22,13,0.1903,7,Silver,2289,,1/16/2023
L-63070,Tech Frustrated,Healthy,76.946,1446.5,2,33,15,0.1527,6,Base,1162,Price_Perception,10/27/2024
L-63081,Tech Frustrated,Healthy,77.34,692.0,1,28,31,0.133,7,Silver,1746,,3/14/2024
L-63205,Standard Active,Watchlist,66.964,1416.0,0,26,26,0.6518,7,Base,813,,12/21/2023
L-63224,Price Sensitive,Watchlist,68.494,976.0,4,24,15,0.5753,6,Base,1520,Price_Perception,5/7/2024
L-63226,Price Sensitive,Healthy,76.244,1315.0,21,36,17,0.1878,7,Base,1663,Price_Perception,11/10/2024
L-63239,Standard Active,Healthy,71.2,986.0,1,30,8,0.14,10,Base,1536,None_Happy,1/27/2023
L-63242,Fading Champion,Healthy,73.886,958.0,41,22,28,0.3057,7,Silver,938,,9/18/2024
L-63393,Digital Ghost,Watchlist,43.244,701.0,0,31,0,0.3378,7,Silver,523,,6/24/2024
L-63439,Fading Champion,Watchlist,68.77799999999999,375.0,32,21,14,0.5611,7,Base,2499,,9/11/2024
L-63483,Tech Frustrated,Healthy,77.762,379.0,6,23,40,0.1119,7,Silver,683,,11/8/2024
L-63506,Standard Active,Watchlist,55.218,832.5,9,28,4,0.3391,7,Base,713,,11/27/2024
L-63509,Digital Ghost,Watchlist,47.088,1916.5,4,42,0,0.1456,7,Silver,436,,4/19/2024
L-63535,Loyalty Hoarder,Healthy,76.756,691.5,6,29,22,0.1622,7,Silver,3279,,4/25/2023
L-63551,Digital Ghost,Watchlist,40.706,537.0,8,26,0,0.4647,7,Silver,784,,9/2/2023
L-63596,Digital Ghost,Watchlist,46.354,357.0,11,18,0,0.1823,7,Base,1213,,8/2/2023
L-63598,Tech Frustrated,Healthy,78.586,1129.5,3,28,31,0.0707,7,Gold,2541,,7/1/2023
L-63618,Standard Active,Healthy,77.318,248.5,2,24,11,0.1341,7,Silver,1486,,6/28/2024
L-63636,Fading Champion,Watchlist,66.476,964.5,28,24,23,0.6762,7,Base,3097,Price_Perception,12/8/2023
L-63649,Price Sensitive,Healthy,73.858,539.0,8,27,16,0.3071,6,Base,1539,Price_Perception,8/20/2023
L-63685,Fading Champion,Critical,36.584,684.0,46,25,0,0.6708000000000001,5,Base,522,App_Technical_Issue,8/9/2024
L-63702,Fading Champion,Healthy,76.324,540.5,45,25,14,0.1838,7,Base,1782,,5/19/2023
L-63715,Tech Frustrated,Watchlist,63.349999999999994,1893.5,11,35,31,0.8325,7,Base,3102,,6/17/2023
L-63723,Standard Active,Watchlist,63.22,993.0,4,32,15,0.839,7,Base,1065,,7/28/2023
L-63732,Tech Frustrated,Healthy,78.532,1146.0,13,32,25,0.0734,7,Base,631,,1/23/2023
L-63733,Standard Active,Healthy,76.38,1125.5,5,30,10,0.181,7,Gold,1700,,4/23/2023
L-63745,Tech Frustrated,Healthy,74.566,1422.5,10,29,28,0.2717,9,Base,492,None_Happy,7/27/2023
L-63761,Tech Frustrated,Healthy,75.96,833.0,6,28,39,0.202,7,Silver,798,,6/7/2024
L-63792,Tech Frustrated,Healthy,74.898,958.5,5,22,20,0.2551,7,Base,945,,1/11/2023
L-63793,Fading Champion,Watchlist,68.214,839.0,22,28,64,0.5893,9,Base,1750,None_Happy,3/31/2023
L-63802,Tech Frustrated,Watchlist,64.62,992.5,0,31,33,0.769,5,Base,1495,Price_Perception,3/6/2023
L-63805,Tech Frustrated,Critical,34.556,697.5,2,31,1,0.9222,7,Silver,941,,10/20/2023
L-63817,Digital Ghost,Critical,30.51,1266.0,16,25,0,0.9745,6,Base,179,Price_Perception,8/16/2024
L-63823,Digital Ghost,Watchlist,43.486,1139.5,18,29,0,0.3257,7,Silver,473,,4/30/2023
L-63824,Tech Frustrated,Watchlist,63.53,1002.5,12,30,22,0.8235,7,Base,1435,,6/8/2023
L-63845,Standard Active,Watchlist,53.744,984.5,5,29,7,0.8628,7,Silver,880,,2/6/2023
L-63852,Standard Active,Watchlist,59.912,686.5,1,27,6,0.4044,10,Silver,427,None_Happy,5/16/2024
L-63860,Tech Frustrated,Healthy,79.32,387.5,19,25,25,0.034,7,Base,708,,7/25/2023
L-63867,Tech Frustrated,Healthy,76.526,829.5,5,27,20,0.1737,7,Base,1234,,7/31/2023
L-63876,Digital Ghost,Critical,39.038,985.5,20,29,0,0.5481,4,Silver,978,App_Technical_Issue,1/15/2024
L-63877,Fading Champion,Healthy,70.856,989.0,28,30,11,0.4572,7,Silver,3498,,8/11/2023
L-63930,Tech Frustrated,Watchlist,67.138,882.0,0,42,13,0.6431,7,Silver,1894,,7/26/2023
L-63980,Digital Ghost,Critical,37.9,819.0,7,22,0,0.605,7,Silver,322,,2/5/2023
L-63988,Standard Active,Healthy,74.542,697.5,0,29,26,0.2729,7,Silver,1091,,1/26/2024
L-64000,Fading Champion,Critical,39.744,964.5,25,24,0,0.5128,7,Base,96,,4/2/2023
L-64003,Fading Champion,Watchlist,68.28399999999999,824.0,25,25,27,0.5858,5,Silver,1401,Staff_Helpfulness,1/28/2024
L-64008,Tech Frustrated,Watchlist,66.25999999999999,808.5,7,21,29,0.687,7,Base,1113,,11/15/2023
L-64026,Standard Active,Watchlist,61.093999999999994,839.5,7,30,19,0.9453,7,Base,1168,,9/4/2023
L-64040,Loyalty Hoarder,Watchlist,63.442,851.5,0,33,14,0.8279,7,Base,3332,,7/7/2024
L-64047,Fading Champion,Watchlist,40.416,957.5,37,20,0,0.4792,7,Gold,635,,5/10/2023
L-64067,Digital Ghost,Watchlist,43.264,835.0,5,27,0,0.3368,6,Base,206,Price_Perception,5/25/2024
L-64073,Standard Active,Healthy,73.188,398.0,3,28,11,0.3406,7,Base,452,,4/16/2023
L-64120,Standard Active,Watchlist,69.276,518.0,4,20,19,0.5362,7,Silver,1719,,4/25/2024
L-64124,Price Sensitive,Healthy,76.202,1716.5,7,30,24,0.1899,5,Silver,1113,Price_Perception,5/6/2023
L-64271,Loyalty Hoarder,Watchlist,49.482,1285.0,0,30,0,0.0259,10,Silver,2387,None_Happy,4/18/2024
L-64277,Fading Champion,Healthy,75.772,249.5,25,26,31,0.2114,7,Gold,501,,7/11/2024
L-64291,Tech Frustrated,Watchlist,60.872,415.0,0,29,20,0.9564,7,Base,1020,,2/10/2024
L-64328,Loyalty Hoarder,Watchlist,45.244,958.5,13,23,0,0.2378,7,Base,3556,,3/15/2024
L-64332,Digital Ghost,Critical,35.674,1118.0,8,25,0,0.7163,7,Base,817,,8/14/2023
L-64339,Tech Frustrated,Healthy,78.074,983.5,0,27,14,0.0963,7,Silver,368,,1/17/2024
L-64348,Tech Frustrated,Watchlist,63.028,693.0,5,29,28,0.8486,7,Silver,631,,9/4/2023
L-64349,Loyalty Hoarder,Watchlist,65.332,1009.0,2,34,24,0.7334,7,Base,3310,,7/21/2024
L-64358,Standard Active,Healthy,78.258,1275.0,4,27,52,0.0871,7,Base,1347,,1/29/2023
L-64389,Digital Ghost,Watchlist,43.96,1019.0,7,37,0,0.302,10,Base,675,None_Happy,1/4/2023
L-64408,Tech Frustrated,Healthy,79.474,531.5,17,23,26,0.0263,9,Silver,1651,None_Happy,10/20/2023
L-64437,Loyalty Hoarder,Healthy,78.128,999.0,1,33,17,0.0936,7,Silver,2294,,7/21/2023
L-64454,Tech Frustrated,Healthy,75.732,1775.5,0,47,13,0.2134,7,Base,172,,8/23/2023
L-64468,Loyalty Hoarder,Watchlist,60.2,974.0,15,25,24,0.99,1,Gold,2457,App_Technical_Issue,11/20/2024
L-64475,Loyalty Hoarder,Healthy,79.79,821.0,7,24,24,0.0105,7,Base,2516,,11/17/2023
L-64490,Tech Frustrated,Healthy,71.612,667.5,3,23,22,0.4194,6,Silver,2,Out_of_Stock,3/8/2023
L-64525,Loyalty Hoarder,Healthy,74.504,1016.0,3,38,18,0.2748,6,Base,2841,Price_Perception,9/17/2023
L-64549,Digital Ghost,Critical,37.378,992.0,8,30,0,0.6311,7,Silver,741,,2/14/2024
L-64551,Tech Frustrated,Watchlist,64.506,985.0,10,30,34,0.7747,9,Silver,633,None_Happy,8/28/2023
L-64552,Digital Ghost,Watchlist,46.862,1287.5,4,28,0,0.1569,7,Silver,1336,,10/31/2024
L-64622,Price Sensitive,Healthy,72.45400000000001,510.5,6,19,19,0.3772999999999999,7,Silver,1016,Price_Perception,6/18/2023
L-64630,Loyalty Hoarder,Healthy,78.774,997.0,4,32,44,0.0613,7,Silver,2333,,4/10/2024
L-64650,Digital Ghost,Watchlist,44.526,225.0,6,20,0,0.2737,7,Gold,2819,,2/7/2023
L-64659,Digital Ghost,Watchlist,47.706,701.0,4,29,0,0.1147,7,Base,1276,,9/14/2024
L-64702,Tech Frustrated,Healthy,76.074,670.0,8,23,17,0.1963,7,Base,971,,5/16/2023
L-64704,Tech Frustrated,Healthy,77.08,561.0,16,31,22,0.146,7,Base,525,,2/22/2024
L-64708,Fading Champion,Healthy,71.278,550.0,25,28,15,0.4361,7,Base,443,,5/3/2023
L-64736,Tech Frustrated,Healthy,70.714,812.0,11,24,30,0.4643,7,Silver,1355,,9/21/2024
L-64763,Fading Champion,Watchlist,44.166,1422.0,45,29,0,0.2917,7,Silver,971,,6/3/2024
L-64771,Digital Ghost,Watchlist,42.328,528.0,2,23,0,0.3836,3,Silver,458,Out_of_Stock,6/6/2024
L-64788,Tech Frustrated,Healthy,71.118,965.0,11,22,39,0.4441,9,Base,770,None_Happy,1/14/2024
L-64888,Digital Ghost,Watchlist,49.748,855.5,8,33,0,0.0126,7,Gold,1195,,9/22/2023
L-64907,Loyalty Hoarder,Watchlist,62.104,834.5,12,27,30,0.8948,3,Silver,2855,App_Technical_Issue,7/7/2023
L-64963,Tech Frustrated,Healthy,70.156,1267.0,0,26,9,0.3422,7,Silver,1794,,9/18/2024
L-64973,Tech Frustrated,Healthy,79.122,575.0,4,36,30,0.0439,7,Gold,175,,3/3/2024
L-64978,Fading Champion,Healthy,76.146,522.0,25,21,30,0.1927,7,Silver,998,,4/27/2024
L-64983,Loyalty Hoarder,Critical,36.726,699.5,2,28,0,0.6637,6,Silver,2239,Price_Perception,10/28/2024
L-64999,Standard Active,Healthy,73.124,1291.0,6,32,28,0.3438,7,Silver,533,,3/7/2023
L-65004,Loyalty Hoarder,Watchlist,63.916,519.5,0,22,36,0.8042,4,Gold,2795,App_Technical_Issue,2/19/2023
L-65018,Tech Frustrated,Healthy,76.43,1254.5,3,24,31,0.1785,7,Silver,74,,1/14/2024
L-65029,Fading Champion,Watchlist,44.496,1245.5,24,19,0,0.2752,7,Silver,2469,,4/28/2024
L-65042,Digital Ghost,Critical,36.252,1428.5,8,29,0,0.6874,7,Base,1760,,10/31/2024
L-65044,Loyalty Hoarder,Healthy,73.168,356.0,6,18,14,0.3416,7,Silver,2472,,2/1/2023
L-65065,Price Sensitive,Healthy,77.792,376.5,4,22,28,0.1104,5,Base,998,Price_Perception,10/20/2023
L-65076,Tech Frustrated,Healthy,77.698,222.5,5,23,39,0.1151,7,Silver,1285,,2/1/2024
L-65088,Digital Ghost,Watchlist,45.848,841.5,0,27,0,0.2076,7,Silver,2395,,9/14/2024
L-65105,Loyalty Hoarder,Healthy,71.684,1176.0,1,38,9,0.2658,7,Silver,2536,,10/25/2024
L-65132,Tech Frustrated,Watchlist,46.217,70.5,1,18,24,0.0704,7,Base,1377,,11/5/2024
L-65160,Standard Active,Healthy,77.876,1153.5,6,35,13,0.1062,7,Silver,1723,,11/26/2024
L-65167,Digital Ghost,Watchlist,49.604,1581.5,5,32,0,0.0198,7,Base,1406,,11/20/2024
L-65168,Digital Ghost,Critical,32.65,672.0,8,27,0,0.8675,7,Silver,1080,,8/18/2024
L-65193,Tech Frustrated,Healthy,75.438,967.5,0,24,28,0.2281,7,Base,947,,12/29/2023
L-65237,Tech Frustrated,Healthy,79.72,988.5,14,30,27,0.014,7,Silver,1457,,2/16/2023
L-65253,Loyalty Hoarder,Healthy,73.546,1142.0,17,29,26,0.3227,7,Silver,3107,,4/17/2024
L-65318,Standard Active,Healthy,76.244,372.5,13,22,15,0.1878,7,Silver,1901,,9/18/2024
L-65338,Price Sensitive,Watchlist,67.43599999999999,1110.0,0,24,7,0.1782,6,Silver,349,Price_Perception,4/18/2023
L-65345,Tech Frustrated,Watchlist,51.428,1011.0,0,36,7,0.9786,6,Base,288,Price_Perception,2/16/2023
L-65382,Loyalty Hoarder,Healthy,77.074,995.5,0,30,21,0.1463,5,Base,2062,Price_Perception,12/12/2023
L-65411,Tech Frustrated,Healthy,71.398,1122.5,0,24,10,0.4301,7,Silver,1283,,4/9/2023
L-65420,Tech Frustrated,Watchlist,61.548,1744.5,4,38,20,0.9226,7,Base,692,,1/17/2024
L-65425,Standard Active,Watchlist,64.936,1924.5,9,45,29,0.7532,7,Base,1267,,3/5/2024
L-65435,Tech Frustrated,Healthy,72.632,846.5,19,30,31,0.3684,7,Gold,634,,11/19/2023
L-65439,Loyalty Hoarder,Healthy,73.464,993.0,4,34,25,0.3268,7,Silver,2331,,1/28/2023
L-65447,Digital Ghost,Critical,32.668,1127.0,3,27,0,0.8666,7,Base,2005,,4/25/2024
L-65451,Digital Ghost,Watchlist,46.668,807.0,3,22,0,0.1666,7,Silver,1033,,11/5/2023
L-65457,Loyalty Hoarder,Healthy,71.084,831.0,1,26,9,0.2958,7,Silver,2581,,1/12/2024
L-65501,Loyalty Hoarder,Healthy,78.854,1288.5,8,33,24,0.0573,7,Silver,2980,,3/5/2023
L-65534,Tech Frustrated,Healthy,74.076,1880.0,5,34,27,0.2962,7,Silver,1895,,7/14/2024
L-65544,Tech Frustrated,Healthy,76.398,821.0,4,25,31,0.1801,7,Silver,1957,,9/8/2024
L-65560,Digital Ghost,Watchlist,41.052,1282.5,2,30,0,0.4474,7,Silver,1051,,7/11/2023
L-65570,Tech Frustrated,Watchlist,63.482,1261.5,1,26,30,0.8259000000000001,4,Base,60,App_Technical_Issue,12/22/2023
L-65575,Loyalty Hoarder,Watchlist,43.024,1152.0,4,31,0,0.3488,7,Silver,2671,,12/2/2023
L-65610,Standard Active,Watchlist,57.198,1007.0,7,34,6,0.5401,7,Base,435,,8/19/2024
L-65626,Digital Ghost,Watchlist,49.322,1299.5,2,34,0,0.0339,7,Base,1833,,11/24/2024
L-65638,Digital Ghost,Watchlist,46.368,1292.0,15,32,0,0.1816,7,Silver,1955,,2/1/2023
L-65646,Loyalty Hoarder,Watchlist,64.52,844.5,0,32,30,0.774,2,Base,2237,App_Technical_Issue,7/24/2024
L-65674,Digital Ghost,Watchlist,41.373999999999995,681.5,11,28,0,0.4313,7,Silver,636,,7/16/2024
L-65677,Tech Frustrated,Healthy,73.534,1135.5,2,31,36,0.3233,7,Base,1523,,4/14/2024
L-65683,Digital Ghost,Watchlist,44.652,1479.0,12,43,0,0.2674,7,Base,1554,,5/22/2024
L-65685,Tech Frustrated,Watchlist,62.202,792.5,15,16,19,0.8899,7,Base,27,,6/3/2023
L-65691,Standard Active,Watchlist,68.316,534.0,7,24,11,0.5842,7,Silver,667,,10/8/2023
L-65717,Tech Frustrated,Healthy,73.31,702.5,14,29,25,0.3345,7,Base,117,,10/2/2024
L-65723,Digital Ghost,Watchlist,40.654,550.0,2,30,0,0.4673,7,Silver,1820,,1/19/2024
L-65731,Loyalty Hoarder,Healthy,72.622,840.0,3,28,38,0.3689,7,Silver,3150,Out_of_Stock,8/30/2024
L-65745,Digital Ghost,Watchlist,46.964,1006.5,3,32,0,0.1518,7,Base,1913,,6/24/2023
L-65764,Tech Frustrated,Healthy,79.782,1011.0,11,35,25,0.0109,7,Base,682,,11/13/2023
L-65765,Tech Frustrated,Healthy,72.752,1454.5,1,35,25,0.3624,5,Gold,1470,Price_Perception,1/18/2023
L-65766,Digital Ghost,Critical,35.438,696.5,9,29,0,0.7281,3,Silver,581,App_Technical_Issue,4/18/2024
L-65780,Loyalty Hoarder,Healthy,75.962,830.5,2,25,21,0.2019,7,Silver,3122,,4/21/2023
L-65814,Standard Active,Watchlist,67.018,1150.0,7,35,15,0.6491,7,Base,629,,9/14/2023
L-65915,Tech Frustrated,Healthy,76.642,825.5,4,25,31,0.1679,7,Silver,1853,,10/5/2023
L-65918,Price Sensitive,Healthy,75.15,499.5,0,17,16,0.2425,6,Base,1143,Price_Perception,12/31/2023
L-65922,Digital Ghost,Watchlist,41.728,828.0,5,27,0,0.4136,10,Base,870,None_Happy,11/12/2023
L-65927,Loyalty Hoarder,Healthy,77.774,960.5,1,23,21,0.1113,7,Base,2401,Price_Perception,12/1/2023
L-65935,Digital Ghost,Watchlist,46.798,851.5,0,31,0,0.1601,5,Silver,1809,Price_Perception,5/8/2024
L-65941,Loyalty Hoarder,Healthy,73.0,1283.0,2,32,32,0.35,7,Silver,2301,,8/1/2024
L-65958,Tech Frustrated,Watchlist,63.068,848.5,15,31,6,0.2466,7,Silver,1,,10/2/2024
L-65959,Tech Frustrated,Healthy,73.092,1277.5,2,28,26,0.3454,7,Base,186,,6/28/2024
L-66012,Tech Frustrated,Healthy,73.196,851.5,5,32,27,0.3402,7,Silver,1290,,11/18/2023
L-66016,Fading Champion,Healthy,73.962,375.0,29,21,29,0.3019,7,Silver,214,,9/14/2024
L-66021,Tech Frustrated,Healthy,71.734,993.5,0,31,45,0.4133,7,Base,1654,,11/18/2023
L-66027,Standard Active,Healthy,79.302,1298.0,6,33,28,0.0349,7,Silver,559,,10/2/2023
L-66036,Standard Active,Healthy,78.57,1418.5,11,27,11,0.0715,7,Base,1478,,7/8/2024
L-66037,Fading Champion,Watchlist,49.33,961.5,45,22,0,0.0335,7,Gold,766,,8/20/2023
L-66053,Tech Frustrated,Healthy,74.944,848.0,13,32,38,0.2528,7,Silver,1056,,9/25/2023
L-66084,Tech Frustrated,Watchlist,61.206,1288.0,11,33,24,0.9397,7,Base,1044,,8/27/2023
L-66095,Standard Active,Healthy,70.628,1146.0,2,32,26,0.4686,7,Base,1609,,3/7/2024
L-66134,Standard Active,Watchlist,63.587999999999994,851.5,0,31,25,0.8206,9,Silver,390,None_Happy,8/13/2023
L-66171,Loyalty Hoarder,Healthy,74.61,1443.5,5,34,30,0.2695,7,Silver,2220,,6/27/2024
L-66174,Tech Frustrated,Healthy,75.892,1009.0,3,34,28,0.2054,7,Base,1455,,6/25/2024
L-66234,Digital Ghost,Critical,33.76,700.0,1,28,0,0.812,7,Silver,546,,2/28/2024
L-66258,Tech Frustrated,Watchlist,66.24,966.5,5,23,10,0.688,5,Base,971,App_Technical_Issue,7/27/2024
L-66274,Digital Ghost,Critical,35.25,534.5,14,26,0,0.7375,7,Silver,1214,,1/3/2023
L-66287,Standard Active,Watchlist,64.192,1017.0,3,35,6,0.1904,7,Base,2349,,9/22/2024
L-66334,Fading Champion,Watchlist,69.622,852.5,27,32,33,0.5189,7,Base,1516,,2/5/2023
L-66363,Loyalty Hoarder,Healthy,79.382,404.0,0,29,19,0.0309,7,Silver,3945,,12/17/2023
L-66365,Digital Ghost,Critical,34.202,693.0,3,28,0,0.7899,7,Silver,571,,2/9/2024
L-66371,Loyalty Hoarder,Watchlist,63.044,1298.0,2,34,40,0.8478,4,Silver,2555,App_Technical_Issue,9/23/2024
L-66378,Digital Ghost,Watchlist,43.834,1272.0,10,28,0,0.3083,7,Base,599,,4/15/2023
L-66379,Loyalty Hoarder,Watchlist,40.26,1600.0,8,37,0,0.487,7,Base,3117,,4/4/2023
L-66416,Digital Ghost,Watchlist,44.498,836.5,5,29,0,0.2751,7,Silver,1337,,4/21/2024
L-66437,Tech Frustrated,Healthy,79.568,1435.5,17,34,16,0.0216,7,Silver,1040,,6/30/2023
L-66447,Fading Champion,Critical,38.302,537.5,50,27,0,0.5849,7,Base,1493,,12/18/2023
L-66465,Tech Frustrated,Healthy,76.296,1108.5,9,23,16,0.1852,7,Base,1346,,5/8/2023
L-66477,Tech Frustrated,Healthy,73.632,1140.0,5,32,26,0.3184,7,Gold,2022,,5/12/2023
L-66500,Tech Frustrated,Healthy,74.696,863.0,3,36,29,0.2652,7,Silver,843,,8/11/2023
L-66501,Tech Frustrated,Watchlist,65.18,971.5,4,25,40,0.741,7,Base,8,,6/20/2024
L-66507,Tech Frustrated,Watchlist,64.03,1144.0,3,33,10,0.7985,5,Base,62,App_Technical_Issue,1/9/2023
L-66539,Tech Frustrated,Healthy,72.502,814.5,4,21,20,0.3749,7,Base,756,,4/5/2023
L-66573,Standard Active,Healthy,72.824,1316.5,3,37,17,0.3588,6,Silver,1543,Out_of_Stock,8/1/2024
L-66579,Standard Active,Healthy,74.252,568.5,0,34,18,0.2874,7,Base,158,,3/5/2024
L-66629,Tech Frustrated,Healthy,75.93,530.0,17,23,19,0.2035,7,Gold,983,,3/18/2023
L-66635,Standard Active,Healthy,72.206,826.5,11,26,9,0.2397,9,Base,1285,None_Happy,3/5/2023
L-66637,Fading Champion,Healthy,71.12,1282.5,26,28,27,0.444,6,Silver,613,Out_of_Stock,3/18/2024
L-66652,Standard Active,Healthy,77.30799999999999,1397.0,9,21,10,0.1346,7,Base,670,,12/2/2023
L-66653,Tech Frustrated,Watchlist,69.21000000000001,398.0,3,27,30,0.5395,7,Silver,498,,6/4/2023
L-66661,Loyalty Hoarder,Healthy,70.474,672.5,1,24,16,0.4763,4,Silver,2736,Out_of_Stock,10/27/2024
L-66663,Fading Champion,Healthy,75.05,1014.0,32,35,28,0.2475,7,Base,338,,8/29/2023
L-66680,Digital Ghost,Watchlist,43.316,1282.0,12,32,0,0.3342,7,Base,1188,,2/4/2024
L-66699,Tech Frustrated,Healthy,73.072,1279.0,0,28,22,0.3464,8,Base,1957,Out_of_Stock,11/2/2023
L-66701,Standard Active,Watchlist,65.122,1125.5,11,26,10,0.7439,5,Base,1233,Out_of_Stock,11/8/2024
L-66715,Digital Ghost,Watchlist,49.244,1139.5,15,29,0,0.0378,7,Base,1363,,5/3/2023
L-66727,Digital Ghost,Watchlist,49.306,846.5,1,29,0,0.0347,7,Silver,127,,12/3/2023
L-66728,Standard Active,Watchlist,61.994,840.0,0,29,24,0.9003,7,Silver,418,,1/13/2023
L-66764,Standard Active,Watchlist,61.936,954.5,9,20,26,0.9032,7,Base,1381,,3/3/2023
L-66775,Loyalty Hoarder,Watchlist,52.986,400.5,2,26,3,0.3007,7,Base,2649,,4/26/2023
L-66861,Digital Ghost,Critical,30.2,989.5,15,28,0,0.99,7,Base,648,Price_Perception,5/19/2024
L-66886,Fading Champion,Watchlist,69.486,1138.0,22,30,8,0.2257,7,Silver,2088,,7/31/2024
L-66887,Tech Frustrated,Healthy,78.736,684.5,2,27,17,0.0632,7,Base,1762,,4/9/2023
L-66891,Tech Frustrated,Healthy,76.888,218.0,12,19,44,0.1556,7,Base,14,,6/26/2024
L-66894,Digital Ghost,Watchlist,49.202,1145.5,1,33,0,0.0399,7,Base,1349,,4/13/2023
L-66908,Tech Frustrated,Healthy,76.428,203.0,1,16,19,0.1786,7,Base,428,,3/18/2024
L-66959,Standard Active,Watchlist,68.488,836.0,1,27,15,0.5756,7,Silver,1207,,9/28/2024
L-66963,Fading Champion,Critical,38.976,1112.5,82,23,0,0.5512,7,Silver,557,,12/8/2023
L-66972,Tech Frustrated,Watchlist,67.898,1096.0,0,19,17,0.6051,0,Silver,720,App_Technical_Issue,4/2/2024
L-66993,Tech Frustrated,Watchlist,65.874,712.5,15,34,7,0.2563,7,Silver,714,,4/3/2023
L-67008,Fading Champion,Healthy,79.244,502.5,115,17,27,0.0378,7,Base,1739,,10/1/2024
L-67028,Tech Frustrated,Healthy,74.522,1278.5,15,28,40,0.2739,7,Base,1554,,4/24/2024
L-67069,Digital Ghost,Watchlist,46.88,1171.0,9,36,0,0.156,7,Gold,998,,11/11/2024
L-67076,Loyalty Hoarder,Healthy,78.912,809.5,0,22,22,0.0544,7,Base,2006,,9/6/2024
L-67079,Standard Active,Healthy,73.458,1127.5,0,27,8,0.0271,7,Silver,1646,,1/31/2024
L-67144,Standard Active,Healthy,74.74,547.0,1,28,18,0.263,7,Base,860,,5/15/2023
L-67173,Tech Frustrated,Healthy,76.184,965.5,13,25,18,0.1908,7,Silver,3038,,10/13/2023
L-67181,Tech Frustrated,Healthy,76.63,1274.5,0,26,19,0.1685,7,Base,1262,,7/1/2024
L-67191,Fading Champion,Healthy,73.778,673.0,69,25,10,0.3111,7,Base,2206,,4/20/2024
L-67208,Tech Frustrated,Healthy,70.318,972.0,5,24,25,0.4841,7,Base,1120,,6/10/2023
L-67248,Fading Champion,Healthy,75.164,206.0,24,14,22,0.2418,9,Base,360,None_Happy,10/9/2023
L-67287,Digital Ghost,Critical,38.1,703.5,6,33,0,0.595,4,Silver,2565,App_Technical_Issue,3/12/2024
L-67288,Tech Frustrated,Healthy,77.142,383.0,5,22,27,0.1429,7,Base,682,,1/27/2024
L-67291,Tech Frustrated,Watchlist,67.006,395.5,0,30,23,0.6497,7,Silver,1553,,3/1/2023
L-67300,Loyalty Hoarder,Watchlist,63.974,1154.5,1,33,29,0.8013,0,Base,2598,App_Technical_Issue,3/29/2024
